,NL -> BE,DE -> BE,FR -> BE,UK -> BE
2020-08-10 18:00,0,81,1592,0
2020-08-10 19:00,0,0,1664,0
2020-08-10 20:00,0,0,1880,0
2020-08-10 21:00,0,133,1755,0
2020-08-10 22:00,45,2181,628,0
2020-08-10 23:00,274,2258,121,0
2020-08-11 0:00,54,2075,199,0
2020-08-11 1:00,15,1284,348,0
2020-08-11 2:00,0,1796,357,0
2020-08-11 3:00,0,664,1025,0
2020-08-11 4:00,0,0,1273,0
2020-08-11 5:00,0,0,1122,0
2020-08-11 6:00,0,0,1998,0
2020-08-11 7:00,0,0,2029,0
2020-08-11 8:00,0,0,2029,0
2020-08-11 9:00,36,133,683,0
2020-08-11 10:00,219,199,41,0
2020-08-11 11:00,254,997,0,0
2020-08-11 12:00,506,1550,0,0
2020-08-11 13:00,417,1189,0,0
2020-08-11 14:00,267,1284,0,0
2020-08-11 15:00,207,1357,0,0
2020-08-11 16:00,9,1170,0,0
2020-08-11 17:00,179,0,279,0
2020-08-11 18:00,217,0,886,0
2020-08-11 19:00,0,0,1702,0
2020-08-11 20:00,0,0,1867,0
2020-08-11 21:00,0,0,1728,0
2020-08-11 22:00,75,1288,1199,0
2020-08-11 23:00,217,1822,411,0
2020-08-12 0:00,0,1091,424,0
2020-08-12 1:00,0,253,726,0
2020-08-12 2:00,0,1295,1225,0
2020-08-12 3:00,0,42,1614,0
2020-08-12 4:00,0,0,1826,0
2020-08-12 5:00,0,211,1744,0
2020-08-12 6:00,0,0,1973,0
2020-08-12 7:00,0,0,2134,0
2020-08-12 8:00,0,132,1507,0
2020-08-12 9:00,440,646,205,0
2020-08-12 10:00,641,453,0,0
2020-08-12 11:00,652,2070,0,0
2020-08-12 12:00,647,2145,0,0
2020-08-12 13:00,489,1227,0,0
2020-08-12 14:00,251,2023,0,0
2020-08-12 15:00,45,2260,97,0
2020-08-12 16:00,5,1574,409,0
2020-08-12 17:00,270,287,929,0
2020-08-12 18:00,771,0,1564,0
2020-08-12 19:00,0,0,1860,0
2020-08-12 20:00,10,0,2006,0
2020-08-12 21:00,469,0,1853,0
2020-08-12 22:00,679,1534,639,0
2020-08-12 23:00,511,1205,199,0
2020-08-13 0:00,0,1608,604,0
2020-08-13 1:00,0,1247,1250,0
2020-08-13 2:00,0,1534,1499,0
2020-08-13 3:00,0,152,1371,0
2020-08-13 4:00,0,0,1650,0
2020-08-13 5:00,0,0,1522,0
2020-08-13 6:00,0,0,2102,0
2020-08-13 7:00,0,0,1926,0
2020-08-13 8:00,0,0,887,0
2020-08-13 9:00,150,0,0,0
2020-08-13 10:00,764,208,0,0
2020-08-13 11:00,1296,0,0,0
2020-08-13 12:00,1448,57,0,0
2020-08-13 13:00,1647,0,0,0
2020-08-13 14:00,1314,0,0,0
2020-08-13 15:00,974,0,0,0
2020-08-13 16:00,384,76,0,0
2020-08-13 17:00,96,189,0,0
2020-08-13 18:00,0,1541,0,0
2020-08-13 19:00,0,2120,0,0
2020-08-13 20:00,0,2376,0,0
2020-08-13 21:00,0,2530,0,0
2020-08-13 22:00,63,3012,0,0
2020-08-13 23:00,131,3285,0,0
2020-08-14 0:00,0,1999,0,0
2020-08-14 1:00,0,515,198,0
2020-08-14 2:00,0,667,595,0
2020-08-14 3:00,0,0,1051,0
2020-08-14 4:00,0,0,1160,0
2020-08-14 5:00,0,0,1029,0
2020-08-14 6:00,0,0,1297,0
2020-08-14 7:00,0,0,786,0
2020-08-14 8:00,0,0,730,0
2020-08-14 9:00,0,485,47,0
2020-08-14 10:00,0,1201,0,0
2020-08-14 11:00,71,526,0,0
2020-08-14 12:00,1273,0,0,0
2020-08-14 13:00,1270,0,0,0
2020-08-14 14:00,375,0,0,0
2020-08-14 15:00,488,0,0,0
2020-08-14 16:00,601,0,0,0
2020-08-14 17:00,317,830,0,0
2020-08-14 18:00,223,1683,0,0
2020-08-14 19:00,19,2754,0,0
2020-08-14 20:00,0,2603,0,0
2020-08-14 21:00,0,2643,67,0
2020-08-14 22:00,0,3069,21,0
2020-08-14 23:00,0,3759,0,0
2020-08-15 0:00,0,2465,485,0
2020-08-15 1:00,0,2203,679,0
2020-08-15 2:00,0,147,1037,0
2020-08-15 3:00,0,0,1628,0
2020-08-15 4:00,0,0,2115,0
2020-08-15 5:00,0,0,2378,0
2020-08-15 6:00,0,0,2332,0
2020-08-15 7:00,0,0,2389,0
2020-08-15 8:00,0,0,1835,0
2020-08-15 9:00,0,0,747,0
2020-08-15 10:00,0,0,204,0
2020-08-15 11:00,0,0,0,0
2020-08-15 12:00,0,0,0,0
2020-08-15 13:00,0,0,0,0
2020-08-15 14:00,0,0,0,0
2020-08-15 15:00,0,0,0,0
2020-08-15 16:00,0,0,0,0
2020-08-15 17:00,0,0,301,0
2020-08-15 18:00,0,0,529,0
2020-08-15 19:00,0,0,381,0
2020-08-15 20:00,0,0,514,0
2020-08-15 21:00,0,0,528,0
2020-08-15 22:00,0,0,29,0
2020-08-15 23:00,0,0,0,0
2020-08-16 0:00,0,0,512,0
2020-08-16 1:00,0,0,1310,0
2020-08-16 2:00,0,0,1394,0
2020-08-16 3:00,0,0,1189,0
2020-08-16 4:00,0,0,1352,0
2020-08-16 5:00,0,0,1476,0
2020-08-16 6:00,0,0,1515,0
2020-08-16 7:00,0,0,1568,0
2020-08-16 8:00,0,0,1131,0
2020-08-16 9:00,0,0,596,0
2020-08-16 10:00,0,0,0,0
2020-08-16 11:00,19,0,43,0
2020-08-16 12:00,0,0,1,0
2020-08-16 13:00,0,0,655,0
2020-08-16 14:00,0,0,916,0
2020-08-16 15:00,1,0,1306,0
2020-08-16 16:00,0,130,1465,0
2020-08-16 17:00,127,0,1385,0
2020-08-16 18:00,153,932,1248,0
2020-08-16 19:00,391,1004,1115,0
2020-08-16 20:00,0,1831,1264,0
2020-08-16 21:00,169,2165,961,0
2020-08-16 22:00,525,2500,177,0
2020-08-16 23:00,557,2669,0,0
2020-08-17 0:00,86,1359,557,0
2020-08-17 1:00,35,0,248,0
2020-08-17 2:00,0,794,57,0
2020-08-17 3:00,0,798,507,0
2020-08-17 4:00,0,548,673,0
2020-08-17 5:00,0,0,844,0
2020-08-17 6:00,0,861,781,0
2020-08-17 7:00,0,821,886,0
2020-08-17 8:00,9,2215,452,0
2020-08-17 9:00,10,2266,234,0
2020-08-17 10:00,40,2417,0,0
2020-08-17 11:00,0,3466,0,0
2020-08-17 12:00,0,2801,4,0
2020-08-17 13:00,0,2233,755,0
2020-08-17 14:00,0,1857,1321,0
2020-08-17 15:00,0,1840,1059,0
2020-08-17 16:00,0,1665,983,0
2020-08-17 17:00,0,1577,1455,0
2020-08-17 18:00,0,1575,1468,0
2020-08-17 19:00,0,1224,1395,0
2020-08-17 20:00,0,217,1674,0
2020-08-17 21:00,0,0,1506,0
2020-08-17 22:00,233,937,882,0
2020-08-17 23:00,140,1521,716,0
2020-08-18 0:00,0,1051,1093,0
2020-08-18 1:00,0,0,1354,0
2020-08-18 2:00,0,0,1794,0
2020-08-18 3:00,0,0,1993,0
2020-08-18 4:00,69,0,2119,0
2020-08-18 5:00,360,0,2196,0
2020-08-18 6:00,217,0,1661,0
2020-08-18 7:00,44,1022,1336,0
2020-08-18 8:00,26,1733,965,0
2020-08-18 9:00,245,2073,1056,0
2020-08-18 10:00,377,2522,708,0
2020-08-18 11:00,508,2767,410,0
2020-08-18 12:00,633,2659,2,0
2020-08-18 13:00,303,2461,320,0
2020-08-18 14:00,481,2171,1,0
2020-08-18 15:00,151,1647,297,0
2020-08-18 16:00,8,1538,662,0
2020-08-18 17:00,94,1713,1006,0
2020-08-18 18:00,333,1691,873,0
2020-08-18 19:00,431,1935,418,0
2020-08-18 20:00,275,1649,840,0
2020-08-18 21:00,471,2104,662,0
2020-08-18 22:00,350,2946,234,0
2020-08-18 23:00,307,3007,0,0
2020-08-19 0:00,404,888,0,0
2020-08-19 1:00,321,1082,75,0
2020-08-19 2:00,41,1340,643,0
2020-08-19 3:00,0,1917,1140,0
2020-08-19 4:00,0,211,1518,0
2020-08-19 5:00,0,1185,1714,0
2020-08-19 6:00,0,500,1787,0
2020-08-19 7:00,0,7,2017,0
2020-08-19 8:00,0,0,1939,0
2020-08-19 9:00,0,0,1594,0
2020-08-19 10:00,0,0,1472,0
2020-08-19 11:00,0,0,1358,0
2020-08-19 12:00,101,0,909,0
2020-08-19 13:00,6,0,1039,0
2020-08-19 14:00,0,0,1138,0
2020-08-19 15:00,0,0,1234,0
2020-08-19 16:00,0,0,1591,0
2020-08-19 17:00,0,0,1500,0
2020-08-19 18:00,0,0,1628,0
2020-08-19 19:00,0,0,1859,0
2020-08-19 20:00,0,0,1787,0
2020-08-19 21:00,0,0,1437,0
2020-08-19 22:00,129,0,964,0
2020-08-19 23:00,174,0,266,0
2020-08-20 0:00,49,0,623,0
2020-08-20 1:00,0,0,654,0
2020-08-20 2:00,0,0,1081,0
2020-08-20 3:00,0,0,1377,0
2020-08-20 4:00,0,0,1540,0
2020-08-20 5:00,0,0,1511,0
2020-08-20 6:00,0,0,2203,0
2020-08-20 7:00,0,2,2355,0
2020-08-20 8:00,0,4,2214,0
2020-08-20 9:00,0,4,2149,0
2020-08-20 10:00,0,4,2080,0
2020-08-20 11:00,12,1,1365,0
2020-08-20 12:00,47,0,844,0
2020-08-20 13:00,0,0,708,0
2020-08-20 14:00,66,0,749,0
2020-08-20 15:00,20,0,1077,0
2020-08-20 16:00,0,0,1587,0
2020-08-20 17:00,0,0,1868,0
2020-08-20 18:00,0,0,1945,0
2020-08-20 19:00,0,0,2305,0
2020-08-20 20:00,0,0,2093,0
2020-08-20 21:00,11,0,1696,0
2020-08-20 22:00,454,0,1256,0
2020-08-20 23:00,347,0,1002,0
2020-08-21 0:00,0,0,1547,0
2020-08-21 1:00,0,0,1792,0
2020-08-21 2:00,0,0,1927,0
2020-08-21 3:00,0,0,1993,0
2020-08-21 4:00,0,0,2119,0
2020-08-21 5:00,0,0,2106,0
2020-08-21 6:00,0,0,2227,0
2020-08-21 7:00,0,0,2182,0
2020-08-21 8:00,0,0,2005,0
2020-08-21 9:00,0,0,1275,0
2020-08-21 10:00,0,0,711,0
2020-08-21 11:00,0,0,426,0
2020-08-21 12:00,195,0,0,0
2020-08-21 13:00,0,0,55,0
2020-08-21 14:00,0,0,410,0
2020-08-21 15:00,0,0,766,0
2020-08-21 16:00,0,0,983,0
2020-08-21 17:00,0,0,1657,0
2020-08-21 18:00,0,0,2011,0
2020-08-21 19:00,24,0,1873,0
2020-08-21 20:00,109,0,1601,0
2020-08-21 21:00,362,0,1224,0
2020-08-21 22:00,892,11,517,0
2020-08-21 23:00,773,0,238,0
2020-08-22 0:00,68,0,435,0
2020-08-22 1:00,0,0,814,0
2020-08-22 2:00,0,0,1020,0
2020-08-22 3:00,0,0,1530,0
2020-08-22 4:00,0,0,1492,0
2020-08-22 5:00,0,0,1525,0
2020-08-22 6:00,0,0,1515,0
2020-08-22 7:00,0,0,1519,0
2020-08-22 8:00,0,0,1598,0
2020-08-22 9:00,0,0,1675,0
2020-08-22 10:00,0,0,1253,0
2020-08-22 11:00,0,0,1080,0
2020-08-22 12:00,0,0,806,0
2020-08-22 13:00,0,0,731,0
2020-08-22 14:00,0,0,920,0
2020-08-22 15:00,0,0,1311,0
2020-08-22 16:00,0,0,1425,0
2020-08-22 17:00,0,0,1318,0
2020-08-22 18:00,0,0,1204,0
2020-08-22 19:00,0,0,883,0
2020-08-22 20:00,0,0,701,0
2020-08-22 21:00,0,0,367,0
2020-08-22 22:00,157,0,102,0
2020-08-22 23:00,358,0,0,0
2020-08-23 0:00,0,0,735,0
2020-08-23 1:00,0,0,931,0
2020-08-23 2:00,0,0,796,0
2020-08-23 3:00,0,0,924,0
2020-08-23 4:00,0,0,788,0
2020-08-23 5:00,0,0,688,0
2020-08-23 6:00,0,0,963,0
2020-08-23 7:00,0,0,1732,0
2020-08-23 8:00,0,0,1450,0
2020-08-23 9:00,0,0,1287,0
2020-08-23 10:00,74,0,1174,0
2020-08-23 11:00,181,0,845,0
2020-08-23 12:00,612,0,53,0
2020-08-23 13:00,751,0,0,0
2020-08-23 14:00,431,0,0,0
2020-08-23 15:00,168,0,1,0
2020-08-23 16:00,153,0,301,0
2020-08-23 17:00,0,0,1041,0
2020-08-23 18:00,0,0,1580,0
2020-08-23 19:00,0,0,1888,0
2020-08-23 20:00,0,0,1745,0
2020-08-23 21:00,0,0,1300,0
2020-08-23 22:00,300,0,722,0
2020-08-23 23:00,309,0,283,0
2020-08-24 0:00,0,0,859,0
2020-08-24 1:00,0,0,1090,0
2020-08-24 2:00,0,0,1053,0
2020-08-24 3:00,0,0,1281,0
2020-08-24 4:00,0,0,1274,0
2020-08-24 5:00,0,0,1287,0
2020-08-24 6:00,0,0,1483,0
2020-08-24 7:00,0,0,1650,0
2020-08-24 8:00,0,0,1341,0
2020-08-24 9:00,0,0,774,0
2020-08-24 10:00,0,0,143,0
2020-08-24 11:00,0,0,0,0
2020-08-24 12:00,32,0,0,0
2020-08-24 13:00,0,0,0,0
2020-08-24 14:00,0,0,6,0
2020-08-24 15:00,0,0,122,0
2020-08-24 16:00,0,0,386,0
2020-08-24 17:00,0,0,1128,0
2020-08-24 18:00,0,0,1659,0
2020-08-24 19:00,0,0,1759,0
2020-08-24 20:00,0,0,1601,0
2020-08-24 21:00,0,0,1708,0
2020-08-24 22:00,0,0,949,0
2020-08-24 23:00,0,0,619,0
2020-08-25 0:00,0,0,1243,0
2020-08-25 1:00,0,0,1525,0
2020-08-25 2:00,0,0,1719,0
2020-08-25 3:00,0,0,1702,0
2020-08-25 4:00,0,0,1754,0
2020-08-25 5:00,0,0,1642,0
2020-08-25 6:00,0,0,2141,0
2020-08-25 7:00,0,0,2011,0
2020-08-25 8:00,53,0,1327,0
2020-08-25 9:00,794,0,242,0
2020-08-25 10:00,804,0,0,0
2020-08-25 11:00,711,0,0,0
2020-08-25 12:00,495,0,0,0
2020-08-25 13:00,244,0,0,0
2020-08-25 14:00,531,0,0,0
2020-08-25 15:00,550,0,0,0
2020-08-25 16:00,451,0,16,0
2020-08-25 17:00,383,0,156,0
2020-08-25 18:00,543,0,260,0
2020-08-25 19:00,452,0,313,0
2020-08-25 20:00,395,0,634,0
2020-08-25 21:00,568,0,467,0
2020-08-25 22:00,947,0,89,0
2020-08-25 23:00,833,0,0,0
2020-08-26 0:00,215,0,154,0
2020-08-26 1:00,163,0,451,0
2020-08-26 2:00,0,0,720,0
2020-08-26 3:00,0,0,971,0
2020-08-26 4:00,0,0,835,0
2020-08-26 5:00,0,0,702,0
2020-08-26 6:00,0,0,1104,0
2020-08-26 7:00,0,0,1421,0
2020-08-26 8:00,0,0,1533,0
2020-08-26 9:00,0,0,773,0
2020-08-26 10:00,38,0,635,0
2020-08-26 11:00,460,0,264,0
2020-08-26 12:00,536,0,0,0
2020-08-26 13:00,608,0,0,0
2020-08-26 14:00,743,0,0,0
2020-08-26 15:00,758,0,0,0
2020-08-26 16:00,720,0,0,0
2020-08-26 17:00,146,0,122,0
2020-08-26 18:00,496,0,458,0
2020-08-26 19:00,266,0,460,0
2020-08-26 20:00,168,0,606,0
2020-08-26 21:00,368,0,628,0
2020-08-26 22:00,675,0,339,0
2020-08-26 23:00,854,0,7,0
2020-08-27 0:00,476,0,218,0
2020-08-27 1:00,166,0,336,0
2020-08-27 2:00,0,0,585,0
2020-08-27 3:00,0,0,1087,0
2020-08-27 4:00,0,0,1299,0
2020-08-27 5:00,0,0,1233,0
2020-08-27 6:00,0,0,1355,0
2020-08-27 7:00,8,0,1722,0
2020-08-27 8:00,325,0,1217,0
2020-08-27 9:00,770,0,596,0
2020-08-27 10:00,865,0,46,0
2020-08-27 11:00,1025,0,0,0
2020-08-27 12:00,970,0,0,0
2020-08-27 13:00,878,0,0,0
2020-08-27 14:00,672,0,0,0
2020-08-27 15:00,464,0,0,0
2020-08-27 16:00,170,0,0,0
2020-08-27 17:00,352,0,47,0
2020-08-27 18:00,272,0,531,0
2020-08-27 19:00,216,0,1041,0
2020-08-27 20:00,24,0,1293,0
2020-08-27 21:00,510,0,950,0
2020-08-27 22:00,1007,0,521,0
2020-08-27 23:00,1034,0,53,0
2020-08-28 0:00,612,0,249,0
2020-08-28 1:00,99,0,467,0
2020-08-28 2:00,0,0,482,0
2020-08-28 3:00,0,0,880,0
2020-08-28 4:00,0,0,897,0
2020-08-28 5:00,0,0,750,0
2020-08-28 6:00,0,0,600,0
2020-08-28 7:00,0,0,615,0
2020-08-28 8:00,61,0,373,0
2020-08-28 9:00,396,0,199,0
2020-08-28 10:00,215,0,105,0
2020-08-28 11:00,279,0,0,0
2020-08-28 12:00,443,0,4,0
2020-08-28 13:00,3,0,89,0
2020-08-28 14:00,0,0,353,0
2020-08-28 15:00,0,0,311,0
2020-08-28 16:00,0,0,464,0
2020-08-28 17:00,0,0,667,0
2020-08-28 18:00,0,0,824,0
2020-08-28 19:00,0,0,718,0
2020-08-28 20:00,0,0,736,0
2020-08-28 21:00,0,0,894,0
2020-08-28 22:00,370,0,395,0
2020-08-28 23:00,738,0,159,0
2020-08-29 0:00,176,0,295,0
2020-08-29 1:00,0,0,639,0
2020-08-29 2:00,0,0,1002,0
2020-08-29 3:00,0,0,1457,0
2020-08-29 4:00,0,0,1426,0
2020-08-29 5:00,0,0,1408,0
2020-08-29 6:00,0,0,827,0
2020-08-29 7:00,0,0,791,0
2020-08-29 8:00,0,0,647,0
2020-08-29 9:00,0,0,871,0
2020-08-29 10:00,0,0,1474,0
2020-08-29 11:00,0,0,1360,0
2020-08-29 12:00,0,0,1124,0
2020-08-29 13:00,0,0,1032,0
2020-08-29 14:00,0,0,1330,0
2020-08-29 15:00,0,0,1278,0
2020-08-29 16:00,0,0,1298,0
2020-08-29 17:00,0,0,1299,0
2020-08-29 18:00,0,0,1504,0
2020-08-29 19:00,0,0,1079,0
2020-08-29 20:00,0,0,1271,0
2020-08-29 21:00,337,0,521,0
2020-08-29 22:00,722,0,485,0
2020-08-29 23:00,1011,0,0,0
2020-08-30 0:00,346,0,687,0
2020-08-30 1:00,6,0,1252,0
2020-08-30 2:00,0,0,1520,0
2020-08-30 3:00,0,0,1731,0
2020-08-30 4:00,0,0,1673,0
2020-08-30 5:00,0,0,1548,0
2020-08-30 6:00,0,0,1746,0
2020-08-30 7:00,0,0,1852,0
2020-08-30 8:00,0,0,1767,0
2020-08-30 9:00,0,0,1837,0
2020-08-30 10:00,380,0,1672,0
2020-08-30 11:00,779,0,1713,0
2020-08-30 12:00,976,0,1070,0
2020-08-30 13:00,1048,0,1005,0
2020-08-30 14:00,1031,0,792,0
2020-08-30 15:00,1118,0,959,0
2020-08-30 16:00,908,0,1005,0
2020-08-30 17:00,350,0,1395,0
2020-08-30 18:00,215,0,1860,0
2020-08-30 19:00,201,0,1535,0
2020-08-30 20:00,72,0,1752,0
2020-08-30 21:00,413,0,1203,0
2020-08-30 22:00,1272,0,712,0
2020-08-30 23:00,1551,0,65,0
2020-08-31 0:00,1203,0,812,0
2020-08-31 1:00,893,0,965,0
2020-08-31 2:00,678,0,1227,0
2020-08-31 3:00,544,0,1403,0
2020-08-31 4:00,484,0,1584,0
2020-08-31 5:00,611,0,1584,0
2020-08-31 6:00,517,0,1981,0
2020-08-31 7:00,450,0,1946,0
2020-08-31 8:00,479,0,1413,0
2020-08-31 9:00,852,0,1402,0
2020-08-31 10:00,1083,0,1401,0
2020-08-31 11:00,1401,0,875,0
2020-08-31 12:00,1523,0,225,0
2020-08-31 13:00,1557,0,175,0
2020-08-31 14:00,1303,0,137,0
2020-08-31 15:00,1272,0,473,0
2020-08-31 16:00,952,0,592,0
2020-08-31 17:00,636,0,1105,0
2020-08-31 18:00,708,0,1703,0
2020-08-31 19:00,270,0,1670,0
2020-08-31 20:00,215,0,2081,0
2020-08-31 21:00,363,0,1906,0
2020-08-31 22:00,1003,0,1317,0
2020-08-31 23:00,933,0,1052,0
2020-09-01 0:00,476,0,1657,0
2020-09-01 1:00,446,0,1803,0
2020-09-01 2:00,417,0,1565,0
2020-09-01 3:00,436,0,1598,0
2020-09-01 4:00,278,0,1575,0
2020-09-01 5:00,472,0,1794,0
2020-09-01 6:00,762,0,1410,0
2020-09-01 7:00,905,0,1594,0
2020-09-01 8:00,499,0,1607,0
2020-09-01 9:00,706,0,1917,0
2020-09-01 10:00,1078,0,1870,0
2020-09-01 11:00,1274,0,1574,0
2020-09-01 12:00,1284,0,1624,0
2020-09-01 13:00,622,0,2164,0
2020-09-01 14:00,595,0,2007,0
2020-09-01 15:00,387,0,2045,0
2020-09-01 16:00,295,0,2057,0
2020-09-01 17:00,212,73,2083,0
2020-09-01 18:00,174,0,2236,0
2020-09-01 19:00,0,0,2154,0
2020-09-01 20:00,9,0,2225,0
2020-09-01 21:00,348,0,2045,0
2020-09-01 22:00,763,0,1528,0
2020-09-01 23:00,982,0,1147,0
2020-09-02 0:00,894,0,1649,0
2020-09-02 1:00,819,0,1723,0
2020-09-02 2:00,516,0,1864,0
2020-09-02 3:00,352,0,1909,0
2020-09-02 4:00,213,0,2017,0
2020-09-02 5:00,390,0,1964,0
2020-09-02 6:00,329,0,2073,0
2020-09-02 7:00,43,0,2208,0
2020-09-02 8:00,125,0,2019,0
2020-09-02 9:00,837,0,1726,0
2020-09-02 10:00,1389,0,838,0
2020-09-02 11:00,1488,0,230,0
2020-09-02 12:00,1216,0,216,0
2020-09-02 13:00,1126,0,66,0
2020-09-02 14:00,1311,0,0,0
2020-09-02 15:00,1270,0,14,0
2020-09-02 16:00,964,0,331,0
2020-09-02 17:00,612,0,1132,0
2020-09-02 18:00,400,0,1614,0
2020-09-02 19:00,0,0,1943,0
2020-09-02 20:00,0,0,1977,0
2020-09-02 21:00,419,0,2037,0
2020-09-02 22:00,933,0,1653,0
2020-09-02 23:00,1088,0,995,0
2020-09-03 0:00,919,0,1540,0
2020-09-03 1:00,819,0,1768,0
2020-09-03 2:00,711,0,1720,0
2020-09-03 3:00,442,0,1782,0
2020-09-03 4:00,190,0,1703,0
2020-09-03 5:00,390,0,1626,0
2020-09-03 6:00,625,0,1716,0
2020-09-03 7:00,548,0,1717,0
2020-09-03 8:00,911,0,1674,0
2020-09-03 9:00,1736,56,1324,0
2020-09-03 10:00,2149,0,189,0
2020-09-03 11:00,1980,0,0,0
2020-09-03 12:00,2030,0,0,0
2020-09-03 13:00,1849,0,0,0
2020-09-03 14:00,1962,0,0,0
2020-09-03 15:00,1800,0,0,0
2020-09-03 16:00,1242,0,300,0
2020-09-03 17:00,908,0,1105,0
2020-09-03 18:00,578,0,1903,0
2020-09-03 19:00,279,0,1886,0
2020-09-03 20:00,464,0,1760,0
2020-09-03 21:00,1203,0,1107,0
2020-09-03 22:00,1671,0,694,0
2020-09-03 23:00,1787,48,65,0
2020-09-04 0:00,949,2248,9,0
2020-09-04 1:00,428,2117,7,0
2020-09-04 2:00,27,2520,388,0
2020-09-04 3:00,0,2079,1142,0
2020-09-04 4:00,0,2220,1469,0
2020-09-04 5:00,0,2404,1399,0
2020-09-04 6:00,0,2356,1181,0
2020-09-04 7:00,0,2391,1403,0
2020-09-04 8:00,0,2682,1172,0
2020-09-04 9:00,39,2673,558,0
2020-09-04 10:00,374,2345,139,0
2020-09-04 11:00,668,1613,0,0
2020-09-04 12:00,1585,0,0,0
2020-09-04 13:00,1600,0,0,0
2020-09-04 14:00,1359,85,0,0
2020-09-04 15:00,1302,635,0,0
2020-09-04 16:00,766,1485,10,0
2020-09-04 17:00,427,1624,290,0
2020-09-04 18:00,107,1843,1340,0
2020-09-04 19:00,0,2451,1455,0
2020-09-04 20:00,10,3072,1182,0
2020-09-04 21:00,147,3112,732,0
2020-09-04 22:00,822,3204,356,0
2020-09-04 23:00,804,3869,0,0
2020-09-05 0:00,729,3162,15,0
2020-09-05 1:00,560,3074,9,0
2020-09-05 2:00,226,2749,177,0
2020-09-05 3:00,0,2147,655,0
2020-09-05 4:00,0,1675,1085,0
2020-09-05 5:00,0,1694,1160,0
2020-09-05 6:00,0,1951,1002,0
2020-09-05 7:00,0,2057,1026,0
2020-09-05 8:00,2,1645,894,0
2020-09-05 9:00,276,1137,307,0
2020-09-05 10:00,518,1683,0,0
2020-09-05 11:00,1017,1030,0,0
2020-09-05 12:00,1261,1368,0,0
2020-09-05 13:00,753,1242,0,0
2020-09-05 14:00,448,338,0,0
2020-09-05 15:00,580,0,0,0
2020-09-05 16:00,554,342,42,0
2020-09-05 17:00,195,1210,592,0
2020-09-05 18:00,0,1768,1593,0
2020-09-05 19:00,0,2623,1575,0
2020-09-05 20:00,9,3975,1706,0
2020-09-05 21:00,404,4006,1242,0
2020-09-05 22:00,679,4007,735,0
2020-09-05 23:00,648,4006,415,0
2020-09-06 0:00,51,4007,1061,0
2020-09-06 1:00,35,4007,1480,0
2020-09-06 2:00,0,3976,1747,0
2020-09-06 3:00,0,2554,2053,0
2020-09-06 4:00,0,3031,1920,0
2020-09-06 5:00,0,2749,1774,0
2020-09-06 6:00,0,957,2191,0
2020-09-06 7:00,0,1944,2007,0
2020-09-06 8:00,219,1488,1789,0
2020-09-06 9:00,957,1901,1142,0
2020-09-06 10:00,1636,2364,42,0
2020-09-06 11:00,1720,2305,0,0
2020-09-06 12:00,1647,2161,0,0
2020-09-06 13:00,1099,2611,0,0
2020-09-06 14:00,1067,2227,0,0
2020-09-06 15:00,921,2438,248,0
2020-09-06 16:00,972,1055,909,0
2020-09-06 17:00,840,997,1609,0
2020-09-06 18:00,505,0,1775,0
2020-09-06 19:00,434,0,1737,0
2020-09-06 20:00,291,264,1913,0
2020-09-06 21:00,759,1009,1984,0
2020-09-06 22:00,932,2038,1305,0
2020-09-06 23:00,1123,996,834,0
2020-09-07 0:00,601,1788,1215,0
2020-09-07 1:00,528,1459,1385,0
2020-09-07 2:00,518,516,1734,0
2020-09-07 3:00,388,327,1673,0
2020-09-07 4:00,707,0,1743,0
2020-09-07 5:00,949,0,1695,0
2020-09-07 6:00,654,0,1807,0
2020-09-07 7:00,484,0,2241,0
2020-09-07 8:00,94,559,2380,0
2020-09-07 9:00,396,2317,1408,0
2020-09-07 10:00,740,2457,724,0
2020-09-07 11:00,1063,2763,0,0
2020-09-07 12:00,1019,2538,0,0
2020-09-07 13:00,963,1504,6,0
2020-09-07 14:00,946,1327,113,0
2020-09-07 15:00,790,932,640,0
2020-09-07 16:00,661,0,1258,0
2020-09-07 17:00,366,5,1975,0
2020-09-07 18:00,104,60,2162,0
2020-09-07 19:00,0,6,2109,0
2020-09-07 20:00,0,1223,2115,0
2020-09-07 21:00,486,1353,1726,0
2020-09-07 22:00,913,2063,915,0
2020-09-07 23:00,931,2525,395,0
2020-09-08 0:00,837,868,1005,0
2020-09-08 1:00,700,587,1344,0
2020-09-08 2:00,498,453,1415,0
2020-09-08 3:00,480,0,1657,0
2020-09-08 4:00,528,0,1782,0
2020-09-08 5:00,547,0,1765,0
2020-09-08 6:00,68,0,2249,0
2020-09-08 7:00,211,0,2265,0
2020-09-08 8:00,619,0,1610,0
2020-09-08 9:00,1091,1828,1002,0
2020-09-08 10:00,1281,2670,70,0
2020-09-08 11:00,1609,2356,0,0
2020-09-08 12:00,1496,3962,0,0
2020-09-08 13:00,1312,3608,0,0
2020-09-08 14:00,1439,3663,0,0
2020-09-08 15:00,1407,1784,0,0
2020-09-08 16:00,1169,1627,102,0
2020-09-08 17:00,1076,633,1146,0
2020-09-08 18:00,1059,1979,1357,0
2020-09-08 19:00,1073,0,1600,0
2020-09-08 20:00,812,1973,1361,0
2020-09-08 21:00,1475,2369,1040,0
2020-09-08 22:00,1975,2767,89,0
2020-09-08 23:00,2050,2942,0,0
2020-09-09 0:00,1643,3417,334,0
2020-09-09 1:00,1129,3246,794,0
